iter,time,est_name,n_fe,dgp_name,n_obs
3,1.1817384589812718,linearmodels.AbsorbingLS,2,simple,1000000
3,,statsmodels.OLS,2,simple,1000000
3,0.3840294170076959,pyfixest.feols (rust),3,simple,1000000
3,0.3041877920040861,pyfixest.feols (numba),3,simple,1000000
3,2.6133092919772025,linearmodels.AbsorbingLS,3,simple,1000000
3,,statsmodels.OLS,3,simple,1000000
1,0.47962983400793746,pyfixest.feols (rust),2,simple,2000000
1,0.4054812919930555,pyfixest.feols (numba),2,simple,2000000
1,2.5391984170128126,linearmodels.AbsorbingLS,2,simple,2000000
1,,statsmodels.OLS,2,simple,2000000
1,0.6978891249746084,pyfixest.feols (rust),3,simple,2000000
1,0.5983062909799628,pyfixest.feols (numba),3,simple,2000000
1,5.976200042001437,linearmodels.AbsorbingLS,3,simple,2000000
1,,statsmodels.OLS,3,simple,2000000
2,0.5577216669917107,pyfixest.feols (rust),2,simple,2000000
2,0.48565820799558423,pyfixest.feols (numba),2,simple,2000000
2,2.6600104170211125,linearmodels.AbsorbingLS,2,simple,2000000
2,,statsmodels.OLS,2,simple,2000000
2,0.8284385409788229,pyfixest.feols (rust),3,simple,2000000
2,0.7654232910135761,pyfixest.feols (numba),3,simple,2000000
2,6.571472916984931,linearmodels.AbsorbingLS,3,simple,2000000
2,,statsmodels.OLS,3,simple,2000000
3,0.4805555409984663,pyfixest.feols (rust),2,simple,2000000
3,0.4110587920004036,pyfixest.feols (numba),2,simple,2000000
3,2.656175375013845,linearmodels.AbsorbingLS,2,simple,2000000
3,,statsmodels.OLS,2,simple,2000000
3,0.6886107090103906,pyfixest.feols (rust),3,simple,2000000
3,0.6202089579892345,pyfixest.feols (numba),3,simple,2000000
3,5.592022708995501,linearmodels.AbsorbingLS,3,simple,2000000
3,,statsmodels.OLS,3,simple,2000000
1,0.279216415976407,pyfixest.feols (rust),2,simple,500000
1,0.18433591598295607,pyfixest.feols (numba),2,simple,500000
1,0.6112625829991885,linearmodels.AbsorbingLS,2,simple,500000
1,,statsmodels.OLS,2,simple,500000
1,0.3598856670141686,pyfixest.feols (rust),3,simple,500000
1,0.19612100001540966,pyfixest.feols (numba),3,simple,500000
1,1.2022076249995735,linearmodels.AbsorbingLS,3,simple,500000
1,,statsmodels.OLS,3,simple,500000
2,0.17928466698504053,pyfixest.feols (rust),2,simple,500000
2,0.14155420800670981,pyfixest.feols (numba),2,simple,500000
2,0.5831513750017621,linearmodels.AbsorbingLS,2,simple,500000
2,,statsmodels.OLS,2,simple,500000
2,0.2387319160043262,pyfixest.feols (rust),3,simple,500000
2,0.18756554098217748,pyfixest.feols (numba),3,simple,500000
2,1.2236107500211801,linearmodels.AbsorbingLS,3,simple,500000
2,,statsmodels.OLS,3,simple,500000
3,0.24777516699396074,pyfixest.feols (rust),2,simple,500000
3,0.15475333298672922,pyfixest.feols (numba),2,simple,500000
3,0.5854807079886086,linearmodels.AbsorbingLS,2,simple,500000
3,,statsmodels.OLS,2,simple,500000
3,0.5299142919830047,pyfixest.feols (rust),3,simple,500000
3,0.17992587501066737,pyfixest.feols (numba),3,simple,500000
3,1.26642283401452,linearmodels.AbsorbingLS,3,simple,500000
3,,statsmodels.OLS,3,simple,500000
